Probe Set ID	UniGene ID.1
40804_at	Hs.584784.1
34787_at	Hs.584782.1
39297_at	Hs.584776.1
34697_at	Hs.584775.1
38279_at	Hs.584760.1
1504_s_at	Hs.584758.1
41673_at	Hs.584758.1
41674_at	Hs.584758.1
37535_at	Hs.584750.1
877_at	Hs.584750.1
36115_at	Hs.584748.1
36238_at	Hs.584654.1
35192_at	Hs.584238.1
35330_at	Hs.58414.1
37581_at	Hs.584019.1
1951_at	Hs.583870.1
37461_at	Hs.583870.1
37297_at	Hs.583805.1
36508_at	Hs.58367.1
35717_at	Hs.58351.1
33414_at	Hs.583391.1
1203_at	Hs.583348.1
40357_at	Hs.583348.1
38947_at	Hs.582438.1
31811_r_at	Hs.581725.1
948_s_at	Hs.581725.1
1865_at	Hs.581632.1
1866_g_at	Hs.581632.1
39935_at	Hs.581632.1
40144_at	Hs.581021.1
38704_at	Hs.580782.1
34714_at	Hs.580681.1
33506_at	Hs.580527.1
33507_g_at	Hs.580527.1
33508_at	Hs.580527.1
35924_at	Hs.580527.1
35693_at	Hs.580427.1
32002_at	Hs.58042.1
32891_at	Hs.580351.1
417_at	Hs.580351.1
33547_i_at	Hs.579928.1
33548_f_at	Hs.579928.1
36505_at	Hs.57975.1
41816_at	Hs.57973.1
41817_g_at	Hs.57973.1
41818_at	Hs.57973.1
32890_at	Hs.579550.1
35427_at	Hs.579264.1
35428_g_at	Hs.579264.1
35429_at	Hs.579264.1
38883_at	Hs.579108.1
39879_s_at	Hs.579108.1
33107_at	Hs.579079.1
36503_at	Hs.57907.1
39582_at	Hs.578973.1
31934_at	Hs.578508.1
40797_at	Hs.578508.1
40798_s_at	Hs.578508.1
38292_at	Hs.578443.1
40035_at	Hs.57771.1
35500_at	Hs.577448.1
35969_at	Hs.577404.1
35970_g_at	Hs.577404.1
40707_at	Hs.577404.1
40708_at	Hs.577404.1
1010_at	Hs.57732.1
40033_at	Hs.57732.1
38782_at	Hs.577202.1
32425_at	Hs.57718.1
1525_s_at	Hs.57710.1
1526_i_at	Hs.57710.1
32224_at	Hs.577053.1
36500_at	Hs.57698.1
32424_at	Hs.57697.1
36737_at	Hs.57690.1
34611_at	Hs.57679.1
32826_at	Hs.576612.1
36499_at	Hs.57652.1
32398_s_at	Hs.576154.1
40012_at	Hs.576154.1
32249_at	Hs.575869.1
36341_s_at	Hs.575869.1
34511_s_at	Hs.575677.1
33253_at	Hs.575631.1
38382_at	Hs.575234.1
33068_f_at	Hs.575083.1
33672_f_at	Hs.575083.1
33673_r_at	Hs.575083.1
39274_at	Hs.574492.1
38934_at	Hs.574211.1
37143_s_at	Hs.573976.1
35318_at	Hs.5737.1
39354_at	Hs.573688.1
31440_at	Hs.573153.1
32649_at	Hs.573153.1
38144_at	Hs.572993.1
37470_at	Hs.572535.1
35214_at	Hs.572518.1
35139_at	Hs.572001.1
35314_at	Hs.5719.1
32510_at	Hs.571886.1
36333_at	Hs.571841.1
40977_f_at	Hs.571748.1
40978_s_at	Hs.571748.1
35396_at	Hs.571528.1
36272_r_at	Hs.571512.1
36376_at	Hs.571246.1
40122_at	Hs.571177.1
34790_at	Hs.571037.1
35311_at	Hs.5710.1
33536_at	Hs.570833.1
40530_at	Hs.570821.1
35310_at	Hs.57079.1
37412_at	Hs.57079.1
35678_at	Hs.570785.1
41534_at	Hs.570785.1
41670_at	Hs.570455.1
34394_at	Hs.570355.1
36388_at	Hs.570296.1
41601_at	Hs.570189.1
37390_at	Hs.570079.1
38692_at	Hs.570078.1
33561_at	Hs.570065.1
33562_g_at	Hs.570065.1
33563_s_at	Hs.570065.1
41705_at	Hs.569700.1
39862_at	Hs.569575.1
33554_at	Hs.569494.1
31567_at	Hs.569475.1
39765_at	Hs.569438.1
31405_at	Hs.569039.1
32567_at	Hs.569019.1
35585_at	Hs.569018.1
39661_s_at	Hs.569017.1
34599_at	Hs.568986.1
34600_s_at	Hs.568986.1
41810_at	Hs.56876.1
41811_f_at	Hs.56876.1
39422_at	Hs.568247.1
36104_at	Hs.568229.1
34788_at	Hs.568044.1
372_f_at	Hs.568022.1
38563_at	Hs.568006.1
35736_at	Hs.567849.1
40353_at	Hs.567828.1
40132_g_at	Hs.567779.1
37158_at	Hs.567769.1
31975_at	Hs.567624.1
521_at	Hs.567624.1
40772_at	Hs.567612.1
32501_at	Hs.567557.1
33040_at	Hs.567508.1
39216_at	Hs.567508.1
1683_at	Hs.567499.1
1946_at	Hs.567499.1
1947_g_at	Hs.567499.1
39400_at	Hs.567426.1
33293_at	Hs.567424.1
38869_at	Hs.567423.1
32924_at	Hs.567417.1
33600_at	Hs.567416.1
805_at	Hs.567416.1
33574_at	Hs.567414.1
32057_at	Hs.567412.1
33247_at	Hs.567410.1
31406_at	Hs.567390.1
35249_at	Hs.567387.1
35334_at	Hs.567381.1
33373_at	Hs.567380.1
39860_at	Hs.567380.1
39627_at	Hs.567367.1
33052_at	Hs.567366.1
1360_at	Hs.567359.1
160023_at	Hs.567356.1
31804_f_at	Hs.567342.1
37601_at	Hs.567337.1
1221_at	Hs.567328.1
37362_at	Hs.567328.1
40151_s_at	Hs.567327.1
40152_r_at	Hs.567327.1
786_at	Hs.567319.1
37464_at	Hs.567316.1
38588_at	Hs.567314.1
40897_at	Hs.567314.1
39946_at	Hs.567312.1
35315_at	Hs.567311.1
1859_s_at	Hs.567303.1
1880_at	Hs.567303.1
2008_s_at	Hs.567303.1
38509_at	Hs.567303.1
37606_at	Hs.567297.1
37607_at	Hs.567297.1
37608_g_at	Hs.567297.1
1066_at	Hs.567294.1
36493_at	Hs.56729.1
35251_at	Hs.567284.1
32430_at	Hs.567282.1
38236_at	Hs.567280.1
1380_at	Hs.567268.1
1466_s_at	Hs.567268.1
32126_at	Hs.567268.1
33145_at	Hs.567267.1
965_at	Hs.567261.1
34619_at	Hs.567260.1
34630_s_at	Hs.567259.1
36443_at	Hs.567259.1
31400_at	Hs.567255.1
1552_i_at	Hs.567252.1
1553_r_at	Hs.567252.1
1554_f_at	Hs.567252.1
35482_at	Hs.567245.1
31516_f_at	Hs.567241.1
667_at	Hs.567240.1
39283_at	Hs.567236.1
31785_f_at	Hs.567221.1
34608_at	Hs.5662.1
34609_g_at	Hs.5662.1
38103_at	Hs.565319.1
32333_at	Hs.564295.1
36498_at	Hs.563509.1
37623_at	Hs.563344.1
547_s_at	Hs.563344.1
31426_at	Hs.563128.1
1075_f_at	Hs.56303.1
40764_at	Hs.562657.1
34607_at	Hs.56247.1
33531_at	Hs.562457.1
41775_at	Hs.562083.1
31660_at	Hs.561893.1
38341_at	Hs.561815.1
36491_at	Hs.56145.1
38070_at	Hs.561432.1
40338_at	Hs.561432.1
35086_at	Hs.561182.1
40024_at	Hs.56045.1
33573_at	Hs.560.1
36489_at	Hs.56.1
36490_s_at	Hs.56.1
445_at	Hs.55999.1
38615_at	Hs.559736.1
36487_at	Hs.55967.1
39606_at	Hs.559506.1
32977_at	Hs.559459.1
32978_g_at	Hs.559459.1
37112_at	Hs.559459.1
38907_at	Hs.559456.1
35383_at	Hs.559259.1
37203_at	Hs.558865.1
1448_at	Hs.558799.1
36730_at	Hs.55879.1
36731_g_at	Hs.55879.1
36732_at	Hs.55879.1
37132_at	Hs.558477.1
37632_s_at	Hs.558476.1
32172_at	Hs.558463.1
31941_s_at	Hs.558455.1
39357_at	Hs.558447.1
34975_at	Hs.558446.1
33655_f_at	Hs.558445.1
32358_at	Hs.558428.1
1350_at	Hs.558423.1
31749_f_at	Hs.558421.1
32122_at	Hs.558403.1
37513_at	Hs.558396.1
34314_at	Hs.558393.1
32339_at	Hs.558368.1
36481_at	Hs.558364.1
41474_at	Hs.558351.1
1478_at	Hs.558348.1
1479_g_at	Hs.558348.1
37134_f_at	Hs.558334.1
37135_f_at	Hs.558334.1
1517_at	Hs.558318.1
39008_at	Hs.558314.1
33097_at	Hs.558308.1
36611_at	Hs.558296.1
37588_s_at	Hs.558180.1
41045_at	Hs.558009.1
40022_at	Hs.55777.1
39633_at	Hs.557609.1
38542_at	Hs.557550.1
34786_at	Hs.557425.1
36728_at	Hs.557.1
36729_g_at	Hs.557.1
32444_at	Hs.556998.1
35298_at	Hs.55682.1
32847_at	Hs.556600.1
39742_at	Hs.556496.1
357_at	Hs.556296.1
41201_at	Hs.556296.1
35930_at	Hs.556121.1
39991_at	Hs.556031.1
34842_at	Hs.555970.1
36074_at	Hs.555970.1
36021_at	Hs.555947.1
33006_at	Hs.555934.1
41662_at	Hs.555927.1
35683_at	Hs.555918.1
34271_at	Hs.555915.1
32244_at	Hs.555910.1
39410_at	Hs.555902.1
37668_at	Hs.555866.1
32500_at	Hs.555257.1
34629_at	Hs.554791.1
36136_at	Hs.554791.1
152_f_at	Hs.55468.1
1399_at	Hs.554594.1
33083_at	Hs.554381.1
31424_at	Hs.553596.1
31425_g_at	Hs.553595.1
31921_at	Hs.553595.1
31350_at	Hs.553524.1
31524_f_at	Hs.553506.1
40629_at	Hs.553497.1
35195_at	Hs.552835.1
862_at	Hs.55279.1
863_g_at	Hs.55279.1
40021_at	Hs.55276.1
37227_at	Hs.552567.1
41797_at	Hs.55235.1
41798_at	Hs.55235.1
35291_at	Hs.55220.1
35324_at	Hs.552087.1
589_at	Hs.552.1
35817_at	Hs.551713.1
32917_at	Hs.551506.1
34772_at	Hs.551213.1
40019_at	Hs.5509.1
31988_at	Hs.55069.1
36717_at	Hs.550502.1
40017_at	Hs.55044.1
31427_at	Hs.550193.1
31325_at	Hs.550143.1
1654_at	Hs.550061.1
40306_at	Hs.550061.1
36480_at	Hs.54941.1
31919_at	Hs.549152.1
40755_at	Hs.549053.1
32480_at	Hs.549040.1
36181_at	Hs.548018.1
39955_at	Hs.547964.1
36478_at	Hs.54780.1
34659_at	Hs.547696.1
35288_at	Hs.54697.1
35287_at	Hs.54673.1
35588_at	Hs.546637.1
37715_at	Hs.546550.1
38662_at	Hs.546523.1
35286_r_at	Hs.54649.1
32196_at	Hs.546407.1
37389_at	Hs.546339.1
40893_at	Hs.546323.1
32317_s_at	Hs.546304.1
38224_at	Hs.546299.1
41185_f_at	Hs.546298.1
31496_g_at	Hs.546295.1
39652_at	Hs.546295.1
1183_at	Hs.546294.1
34570_at	Hs.546292.1
32748_at	Hs.546291.1
33116_f_at	Hs.546289.1
33117_r_at	Hs.546289.1
31511_at	Hs.546288.1
34646_at	Hs.546287.1
34645_at	Hs.546286.1
35227_at	Hs.546282.1
35745_f_at	Hs.546271.1
35746_r_at	Hs.546271.1
40997_at	Hs.546271.1
36786_at	Hs.546269.1
1509_at	Hs.546267.1
1510_g_at	Hs.546267.1
40759_at	Hs.546267.1
36622_at	Hs.546255.1
35788_at	Hs.546250.1
32427_at	Hs.546247.1
33948_at	Hs.546246.1
33949_at	Hs.546246.1
33950_g_at	Hs.546246.1
35834_at	Hs.546239.1
31684_at	Hs.546235.1
35285_at	Hs.5462.1
35871_s_at	Hs.5462.1
36475_at	Hs.54609.1
38372_at	Hs.545950.1
38373_g_at	Hs.545950.1
36473_at	Hs.5452.1
34602_at	Hs.54517.1
32423_at	Hs.54505.1
40311_at	Hs.544932.1
36472_at	Hs.54483.1
33570_at	Hs.54473.1
41794_at	Hs.54471.1
41792_at	Hs.54470.1
41793_at	Hs.54470.1
40008_at	Hs.54460.1
35905_s_at	Hs.544577.1
35282_r_at	Hs.54457.1
36463_at	Hs.5443.1
31539_r_at	Hs.544229.1
36399_at	Hs.544188.1
34596_at	Hs.54415.1
31910_at	Hs.544078.1
33569_at	Hs.54403.1
38970_s_at	Hs.543850.1
38971_r_at	Hs.543850.1
38599_s_at	Hs.54277.1
34710_r_at	Hs.542157.1
33642_s_at	Hs.540696.1
40926_at	Hs.540696.1
40927_at	Hs.540696.1
31619_at	Hs.540336.1
1228_s_at	Hs.540038.1
41615_at	Hs.540038.1
40003_at	Hs.53985.1
33567_at	Hs.53973.1
1272_at	Hs.539684.1
35934_at	Hs.539684.1
34595_at	Hs.5394.1
36987_at	Hs.538286.1
33259_at	Hs.537218.1
39273_at	Hs.537002.1
37208_at	Hs.536913.1
39987_at	Hs.536850.1
2058_s_at	Hs.536663.1
39754_at	Hs.536663.1
37883_i_at	Hs.536395.1
34250_at	Hs.536319.1
379_at	Hs.536122.1
37872_at	Hs.535903.1
37873_g_at	Hs.535903.1
35615_at	Hs.535901.1
34501_at	Hs.535845.1
34502_g_at	Hs.535845.1
39187_at	Hs.535845.1
37264_at	Hs.535804.1
33180_at	Hs.535731.1
812_at	Hs.535731.1
1445_at	Hs.535713.1
35789_at	Hs.535711.1
37401_g_at	Hs.535711.1
31344_at	Hs.535668.1
41174_at	Hs.535589.1
34841_at	Hs.535464.1
41423_at	Hs.535378.1
41495_at	Hs.535319.1
1326_at	Hs.5353.1
1765_at	Hs.5353.1
1766_g_at	Hs.5353.1
39999_at	Hs.5353.1
337_at	Hs.535298.1
38270_at	Hs.535298.1
41690_at	Hs.535297.1
36808_at	Hs.535276.1
33233_at	Hs.535224.1
33234_at	Hs.535224.1
33572_at	Hs.535177.1
40766_at	Hs.534847.1
2069_s_at	Hs.534797.1
2085_s_at	Hs.534797.1
41153_f_at	Hs.534797.1
41154_r_at	Hs.534797.1
41155_at	Hs.534797.1
41156_g_at	Hs.534797.1
32378_at	Hs.534770.1
32379_f_at	Hs.534770.1
35105_at	Hs.534699.1
41527_f_at	Hs.534679.1
41528_at	Hs.534679.1
41529_g_at	Hs.534679.1
39741_at	Hs.534639.1
38834_at	Hs.53454.1
36733_at	Hs.534538.1
38451_at	Hs.534521.1
37923_at	Hs.534468.1
37924_g_at	Hs.534468.1
37925_r_at	Hs.534468.1
2016_s_at	Hs.534404.1
41018_at	Hs.534400.1
34088_at	Hs.534396.1
41359_at	Hs.534395.1
34325_at	Hs.534384.1
40427_at	Hs.534383.1
39579_at	Hs.534377.1
35944_at	Hs.534375.1
32715_at	Hs.534373.1
37253_at	Hs.534371.1
31523_f_at	Hs.534369.1
33982_f_at	Hs.534365.1
37853_at	Hs.534363.1
39341_at	Hs.534360.1
40416_at	Hs.534350.1
34041_at	Hs.534347.1
41374_at	Hs.534345.1
31661_at	Hs.534342.1
33347_at	Hs.534342.1
187_at	Hs.534341.1
798_at	Hs.534339.1
382_at	Hs.534338.1
1979_s_at	Hs.534334.1
40546_s_at	Hs.534333.1
35723_at	Hs.534331.1
36130_f_at	Hs.534330.1
33261_at	Hs.534322.1
847_at	Hs.534314.1
40375_at	Hs.534313.1
32234_at	Hs.534312.1
33636_at	Hs.534310.1
33637_g_at	Hs.534310.1
35828_at	Hs.534309.1
1794_at	Hs.534307.1
1795_g_at	Hs.534307.1
34566_at	Hs.534305.1
32966_at	Hs.534302.1
33825_at	Hs.534293.1
34168_at	Hs.534206.1
37735_at	Hs.534196.1
41379_at	Hs.534189.1
36169_at	Hs.534168.1
39143_at	Hs.534074.1
39144_at	Hs.534074.1
40448_at	Hs.534052.1
33307_at	Hs.534041.1
31768_at	Hs.534035.1
41468_at	Hs.534032.1
31508_at	Hs.533977.1
32456_s_at	Hs.533956.1
38351_at	Hs.533953.1
39131_at	Hs.533855.1
31847_at	Hs.533831.1
35986_at	Hs.533803.1
35987_g_at	Hs.533803.1
35988_i_at	Hs.533803.1
33824_at	Hs.533782.1
41194_at	Hs.533732.1
38592_s_at	Hs.533721.1
38593_r_at	Hs.533721.1
38594_i_at	Hs.533721.1
38595_r_at	Hs.533721.1
36025_at	Hs.533719.1
32648_at	Hs.533717.1
35351_at	Hs.533712.1
34853_at	Hs.533710.1
33361_at	Hs.533709.1
31428_at	Hs.533706.1
1363_at	Hs.533683.1
1970_s_at	Hs.533683.1
34354_at	Hs.533683.1
38888_at	Hs.533670.1
38502_at	Hs.533657.1
33893_r_at	Hs.533635.1
40032_at	Hs.533628.1
38793_at	Hs.533613.1
1809_at	Hs.533573.1
31821_at	Hs.533551.1
37907_at	Hs.533543.1
35222_at	Hs.533540.1
39146_at	Hs.533526.1
36553_at	Hs.533514.1
36554_at	Hs.533514.1
36986_at	Hs.533479.1
37705_at	Hs.533474.1
1541_f_at	Hs.533470.1
38425_at	Hs.533444.1
34451_at	Hs.533355.1
37678_at	Hs.533336.1
39068_at	Hs.533308.1
36453_at	Hs.5333.1
31751_f_at	Hs.533295.1
31730_at	Hs.533293.1
34687_at	Hs.533291.1
38527_at	Hs.533282.1
1268_at	Hs.533273.1
39580_at	Hs.533260.1
31483_g_at	Hs.533258.1
39176_f_at	Hs.533258.1
39177_r_at	Hs.533258.1
33237_at	Hs.533245.1
39883_at	Hs.533222.1
39884_g_at	Hs.533222.1
39885_at	Hs.533222.1
36198_at	Hs.533192.1
36194_at	Hs.533136.1
140_s_at	Hs.533122.1
1012_at	Hs.533055.1
36880_at	Hs.533050.1
39529_at	Hs.533040.1
39530_at	Hs.533040.1
34784_at	Hs.533030.1
31981_at	Hs.533022.1
38067_at	Hs.533017.1
38474_at	Hs.533013.1
36020_at	Hs.532921.1
35773_i_at	Hs.532853.1
35774_r_at	Hs.532853.1
35141_at	Hs.532851.1
37406_at	Hs.532824.1
39152_f_at	Hs.532795.1
39153_r_at	Hs.532795.1
38999_s_at	Hs.532790.1
39000_at	Hs.532790.1
32195_at	Hs.532786.1
41707_at	Hs.532781.1
33851_at	Hs.532755.1
41299_f_at	Hs.532755.1
1749_at	Hs.532699.1
33314_at	Hs.532699.1
31658_at	Hs.532682.1
33089_s_at	Hs.532655.1
33090_at	Hs.532655.1
37833_at	Hs.532635.1
425_at	Hs.532634.1
31489_at	Hs.532632.1
36819_at	Hs.532632.1
36820_r_at	Hs.532632.1
31367_at	Hs.532626.1
37836_at	Hs.532626.1
36651_at	Hs.532492.1
35852_at	Hs.532491.1
38885_at	Hs.532446.1
35695_at	Hs.532411.1
35696_s_at	Hs.532411.1
41170_at	Hs.532399.1
32091_at	Hs.532375.1
39376_at	Hs.532363.1
33660_at	Hs.532359.1
37126_at	Hs.532357.1
38889_at	Hs.532345.1
37633_s_at	Hs.532325.1
40292_at	Hs.532316.1
40364_at	Hs.532315.1
36794_at	Hs.532277.1
41070_r_at	Hs.532216.1
39022_at	Hs.532188.1
33071_at	Hs.532145.1
34964_at	Hs.532144.1
32039_at	Hs.532091.1
35842_at	Hs.532082.1
37621_at	Hs.532082.1
34031_i_at	Hs.531987.1
35085_r_at	Hs.531987.1
36857_at	Hs.531879.1
38149_at	Hs.531807.1
37656_at	Hs.531789.1
37456_at	Hs.531776.1
41444_at	Hs.531754.1
41130_at	Hs.531752.1
36754_at	Hs.531719.1
32539_at	Hs.531713.1
1437_at	Hs.531704.1
32304_at	Hs.531704.1
38042_at	Hs.531704.1
40566_at	Hs.531704.1
40031_at	Hs.531682.1
823_at	Hs.531668.1
41636_at	Hs.531642.1
31965_at	Hs.531619.1
41573_at	Hs.531587.1
32735_at	Hs.531564.1
35403_at	Hs.531563.1
39997_at	Hs.53155.1
41807_at	Hs.531457.1
38690_at	Hs.531371.1
848_at	Hs.531251.1
849_g_at	Hs.531251.1
34114_at	Hs.531231.1
34849_at	Hs.531176.1
33926_at	Hs.531111.1
33927_i_at	Hs.531111.1
33928_r_at	Hs.531111.1
36385_at	Hs.531111.1
41208_at	Hs.531106.1
35367_at	Hs.531081.1
1695_at	Hs.531064.1
32842_at	Hs.530970.1
41512_at	Hs.530940.1
34950_at	Hs.530930.1
41401_at	Hs.530904.1
34946_at	Hs.530902.1
38921_at	Hs.530871.1
34346_at	Hs.530862.1
34404_at	Hs.530823.1
41780_at	Hs.530749.1
41781_at	Hs.530749.1
41782_g_at	Hs.530749.1
944_s_at	Hs.530749.1
39461_s_at	Hs.530698.1
40609_at	Hs.530698.1
40980_at	Hs.530698.1
40981_at	Hs.530698.1
36187_at	Hs.530687.1
35269_at	Hs.53066.1
1244_at	Hs.530595.1
36770_at	Hs.530595.1
33196_at	Hs.530539.1
39137_at	Hs.530539.1
39138_g_at	Hs.530539.1
39126_at	Hs.530479.1
36843_at	Hs.530477.1
286_at	Hs.530461.1
32609_at	Hs.530461.1
37962_r_at	Hs.530436.1
32201_at	Hs.530314.1
34102_at	Hs.530311.1
36637_at	Hs.530291.1
33455_at	Hs.530274.1
37620_at	Hs.530251.1
802_at	Hs.530251.1
244_at	Hs.530227.1
40200_at	Hs.530227.1
765_s_at	Hs.5302.1
41604_at	Hs.530199.1
1644_at	Hs.530096.1
32230_at	Hs.530096.1
40504_at	Hs.530077.1
41696_at	Hs.530024.1
38827_at	Hs.530009.1
34362_at	Hs.530003.1
41101_at	Hs.529959.1
34349_at	Hs.529957.1
37036_at	Hs.529948.1
39797_at	Hs.529925.1
38446_at	Hs.529901.1
37108_at	Hs.529862.1
40184_at	Hs.529862.1
31787_at	Hs.529846.1
32921_at	Hs.529793.1
33818_at	Hs.529782.1
37324_at	Hs.529618.1
AFFX-HUMTFRR/M11507_3_at	Hs.529618.1
AFFX-HUMTFRR/M11507_5_at	Hs.529618.1
AFFX-HUMTFRR/M11507_M_at	Hs.529618.1
34857_at	Hs.529609.1
38634_at	Hs.529571.1
37149_s_at	Hs.529517.1
35102_at	Hs.529512.1
34232_at	Hs.529509.1
34233_i_at	Hs.529509.1
34234_f_at	Hs.529509.1
31590_g_at	Hs.529493.1
35121_at	Hs.529488.1
35908_at	Hs.529462.1
33920_at	Hs.529451.1
32731_at	Hs.529449.1
32236_at	Hs.529420.1
1157_s_at	Hs.529400.1
37578_at	Hs.529369.1
1718_at	Hs.529303.1
35268_at	Hs.529272.1
40108_at	Hs.529231.1
34453_at	Hs.529117.1
35993_s_at	Hs.529100.1
35994_at	Hs.529100.1
34302_at	Hs.529059.1
33716_at	Hs.529044.1
33900_at	Hs.529038.1
37054_at	Hs.529019.1
34315_at	Hs.528996.1
36628_at	Hs.528993.1
1617_at	Hs.528952.1
38910_at	Hs.528889.1
41865_at	Hs.528889.1
39142_at	Hs.528834.1
37242_at	Hs.528833.1
33932_at	Hs.528780.1
37585_at	Hs.528763.1
34681_at	Hs.528721.1
32900_at	Hs.528701.1
31952_at	Hs.528668.1
32457_f_at	Hs.528651.1
32458_f_at	Hs.528651.1
35675_at	Hs.528572.1
38217_at	Hs.528432.1
40368_r_at	Hs.528368.1
34769_at	Hs.528334.1
39236_s_at	Hs.528334.1
35363_at	Hs.528305.1
41260_at	Hs.528305.1
34839_at	Hs.528300.1
465_at	Hs.528299.1
38695_at	Hs.528222.1
37272_at	Hs.528087.1
38286_at	Hs.528051.1
34744_at	Hs.528050.1
32856_at	Hs.528024.1
32556_at	Hs.528007.1
32557_at	Hs.528007.1
40274_at	Hs.528006.1
38368_at	Hs.527980.1
40968_at	Hs.527973.1
40969_at	Hs.527973.1
35725_at	Hs.527919.1
36382_at	Hs.527881.1
35265_at	Hs.52788.1
35184_at	Hs.527874.1
36996_at	Hs.527861.1
36327_at	Hs.527830.1
39695_at	Hs.527653.1
36938_at	Hs.527412.1
461_at	Hs.527412.1
342_at	Hs.527295.1
343_s_at	Hs.527295.1
347_s_at	Hs.527193.1
32393_s_at	Hs.527105.1
40576_f_at	Hs.527105.1
40770_f_at	Hs.527105.1
32580_at	Hs.527061.1
37404_at	Hs.527061.1
38540_at	Hs.527021.1
34764_at	Hs.526975.1
39227_at	Hs.526879.1
40763_at	Hs.526754.1
32993_s_at	Hs.526735.1
39394_at	Hs.526596.1
35780_at	Hs.526594.1
35781_g_at	Hs.526594.1
35782_at	Hs.526594.1
36608_at	Hs.526521.1
33054_at	Hs.526500.1
32235_at	Hs.526494.1
38787_at	Hs.526464.1
38788_at	Hs.526464.1
566_at	Hs.526464.1
567_s_at	Hs.526464.1
37079_at	Hs.525826.1
41139_at	Hs.5258.1
1895_at	Hs.525704.1
32583_at	Hs.525704.1
1642_at	Hs.525629.1
1643_g_at	Hs.525629.1
38633_at	Hs.525629.1
34406_at	Hs.525626.1
1564_at	Hs.525622.1
38631_at	Hs.525607.1
32316_s_at	Hs.525600.1
39026_r_at	Hs.525589.1
33549_at	Hs.525572.1
36781_at	Hs.525557.1
34545_at	Hs.525536.1
41282_s_at	Hs.525527.1
41550_at	Hs.525527.1
41551_at	Hs.525527.1
41552_g_at	Hs.525527.1
40266_at	Hs.525479.1
36032_at	Hs.525462.1
33257_at	Hs.525459.1
33258_g_at	Hs.525459.1
39383_at	Hs.525401.1
41815_at	Hs.525392.1
39743_at	Hs.525391.1
33152_at	Hs.525330.1
38449_at	Hs.525251.1
34409_at	Hs.525232.1
31430_at	Hs.525223.1
38616_at	Hs.525205.1
39508_at	Hs.525205.1
32767_at	Hs.525198.1
38723_at	Hs.525196.1
33165_at	Hs.525091.1
32768_at	Hs.525061.1
37518_at	Hs.525006.1
38304_r_at	Hs.524953.1
38414_at	Hs.524947.1
33943_at	Hs.524910.1
35038_at	Hs.524906.1
33859_at	Hs.524899.1
41276_at	Hs.524899.1
41277_at	Hs.524899.1
40450_at	Hs.524871.1
40451_at	Hs.524871.1
38340_at	Hs.524815.1
34951_at	Hs.524812.1
34350_at	Hs.524809.1
35508_at	Hs.524788.1
38388_at	Hs.524760.1
38389_at	Hs.524760.1
38911_at	Hs.524750.1
39024_at	Hs.524750.1
35810_at	Hs.524741.1
34597_at	Hs.524719.1
33787_at	Hs.524692.1
38081_at	Hs.524648.1
1660_at	Hs.524630.1
36604_at	Hs.524630.1
1135_at	Hs.524625.1
40994_at	Hs.524625.1
34099_f_at	Hs.524599.1
40634_at	Hs.524599.1
571_at	Hs.524599.1
33326_at	Hs.524590.1
35926_s_at	Hs.524579.1
41202_s_at	Hs.524530.1
38909_at	Hs.524528.1
41222_at	Hs.524518.1
845_at	Hs.524518.1
34223_at	Hs.524517.1
596_s_at	Hs.524517.1
37512_at	Hs.524513.1
41600_at	Hs.524498.1
36233_at	Hs.524491.1
32716_at	Hs.524488.1
36892_at	Hs.524484.1
39565_at	Hs.524477.1
38776_at	Hs.524464.1
38777_at	Hs.524464.1
279_at	Hs.524430.1
280_g_at	Hs.524430.1
32265_at	Hs.524430.1
32217_at	Hs.524425.1
33902_at	Hs.524418.1
32702_at	Hs.524399.1
485_at	Hs.524382.1
1388_g_at	Hs.524368.1
1410_at	Hs.524368.1
40987_at	Hs.524368.1
35360_at	Hs.524367.1
34450_at	Hs.524278.1
36960_at	Hs.524271.1
35785_at	Hs.524250.1
39409_at	Hs.524224.1
34003_at	Hs.524219.1
37719_at	Hs.524214.1
38729_at	Hs.524183.1
32544_s_at	Hs.524161.1
32545_r_at	Hs.524161.1
33785_at	Hs.524138.1
40511_at	Hs.524134.1
41677_at	Hs.524117.1
495_at	Hs.524117.1
33925_at	Hs.524116.1
34901_at	Hs.524085.1
35176_at	Hs.524081.1
35761_at	Hs.524009.1
1860_at	Hs.523968.1
34822_at	Hs.523968.1
36672_at	Hs.523936.1
1328_at	Hs.523930.1
35238_at	Hs.523930.1
36598_s_at	Hs.523875.1
38685_at	Hs.523855.1
2017_s_at	Hs.523852.1
2020_at	Hs.523852.1
38418_at	Hs.523852.1
1358_s_at	Hs.523847.1
33832_at	Hs.523847.1
40685_at	Hs.523841.1
33396_at	Hs.523836.1
829_s_at	Hs.523836.1
35151_at	Hs.523835.1
38397_at	Hs.523829.1
40098_at	Hs.523774.1
35302_at	Hs.523739.1
39220_at	Hs.523732.1
33322_i_at	Hs.523718.1
33323_r_at	Hs.523718.1
40932_at	Hs.523710.1
40933_f_at	Hs.523710.1
35369_at	Hs.523696.1
33149_at	Hs.523687.1
37739_at	Hs.523680.1
33513_at	Hs.523660.1
32129_at	Hs.523550.1
147_at	Hs.523512.1
40738_at	Hs.523500.1
31890_s_at	Hs.523471.1
40241_at	Hs.523471.1
32824_at	Hs.523454.1
37892_at	Hs.523446.1
31687_f_at	Hs.523443.1
32052_at	Hs.523443.1
37850_at	Hs.523442.1
2079_s_at	Hs.523414.1
