ProbeID	TargetID
A_51_P501873	NM_001033397
A_51_P431967	NM_001033399
A_52_P1089323	NM_001033408
A_52_P616580	NM_001033409
A_52_P1174	NM_001033416
A_51_P373163	NM_001033420
A_52_P660922	NM_001033420
A_52_P571344	NM_001033421
A_51_P446967	NM_001033422
A_51_P441091	NM_001033422
A_52_P154071	NM_001033422
A_52_P84674	NM_001033425
A_52_P355889	NM_001033430
A_51_P245718	NM_001033430
A_52_P607514	NM_001033436
A_52_P222135	NM_001033439
A_52_P438476	NM_001033443
A_51_P271439	NM_001033445
A_52_P76216	NM_001033445
A_52_P342303	NM_001033452
A_51_P452637	NM_001033453
A_52_P60303	NM_001033455
A_52_P336713	NM_001033457
A_52_P87001	NM_001033457
A_52_P481279	NM_001033460
A_52_P360740	NM_001033461
A_52_P677718	NM_001033463
A_52_P200686	NM_001033468
A_52_P631058	NM_001033472
A_52_P398434	NM_001033472
A_51_P176783	NM_001033474
A_52_P324767	NM_001033475
A_52_P536961	NM_001033475
A_52_P588881	NM_001033484
A_52_P213722	NM_001033489
A_51_P142594	NM_001033489
A_52_P457339	NM_001033491
A_52_P260069	NM_001033492
A_52_P615630	NM_001033493
A_51_P315890	NM_001033525
A_52_P640194	NM_001033531
A_51_P138895	NM_001033533
A_51_P188574	NM_001033535
A_51_P497594	NM_001033536
A_52_P580967	NM_001033536
A_51_P179894	NM_001033536
A_51_P491011	NM_001033537
A_52_P301935	NM_001033543
A_51_P303696	NM_001033547
A_51_P244154	NM_001033550
A_51_P416439	NM_001033573
A_51_P488368	NM_001033621
A_51_P294555	NM_001033632
A_52_P607255	NM_001033633
A_52_P485275	NM_001033638
A_52_P290579	NM_001033713
A_52_P311841	NM_001033713
A_52_P599573	NM_001033766
A_52_P198239	NM_001033773
A_52_P548377	NM_001033775
A_52_P639751	NM_001033785
A_52_P291071	NM_001033794
A_52_P562267	NM_001033819
A_52_P500077	NM_001033820
A_51_P384436	NM_001033875
A_52_P154101	NM_001033954
A_51_P188085	NM_001033960
A_52_P244549	NM_001033960
A_51_P418207	NM_001033978
A_52_P97751	NM_001033978
A_52_P26626	NM_001033980
A_52_P87503	NM_001033981
A_52_P625270	NM_001034037
A_51_P120097	NM_001034085
A_52_P221588	NM_001034100
A_52_P527416	NM_001034102
A_52_P355139	NM_001034851
A_52_P591473	NM_001034858
A_52_P639689	NM_001034864
A_52_P164945	NM_001034875
A_52_P394147	NM_001034893
A_52_P312371	NM_001034900
A_52_P653133	NM_001034900
A_52_P836118	NM_001034910
A_51_P342271	NM_001035123
A_52_P380465	NM_001035231
A_52_P664823	NM_001035231
A_51_P226472	NM_001035533
A_52_P35895	NM_001035533
A_51_P284988	NM_001036293
A_51_P197863	NM_001037099
A_52_P58558	NM_001037134
A_51_P259694	NM_001037143
A_51_P259689	NM_001037143
A_51_P378677	NM_001037168
A_52_P86003	NM_001037170
A_52_P78944	NM_001037246
A_52_P58990	NM_001037247
A_52_P396774	NM_001037279
A_52_P376214	NM_001037326
A_52_P616600	NM_001037709
A_51_P319572	NM_001037709
A_51_P159533	NM_001037712
A_52_P586141	NM_001037724
A_52_P101939	NM_001037742
A_52_P474814	NM_001037743
A_52_P350344	NM_001037744
A_52_P678393	NM_001037749
A_51_P243623	NM_001037756
A_52_P377703	NM_001037756
A_51_P243168	NM_001037812
A_52_P569038	NM_001037846
A_51_P201520	NM_001037846
A_52_P570471	NM_001037859
A_51_P365885	NM_001037859
A_52_P602091	NM_001037859
A_52_P257300	NM_001037865
A_52_P319581	NM_001037878
A_51_P275989	NM_001037913
A_51_P426724	NM_001037916
A_51_P158686	NM_001037917
A_52_P104562	NM_001037918
A_51_P216254	NM_001037918
A_51_P181599	NM_001037919
A_52_P139306	NM_001037926
A_52_P481316	NM_001037927
A_52_P322941	NM_001037928
A_52_P651101	NM_001037935
A_52_P276935	NM_001037940
A_52_P449199	NM_001037957
A_52_P240928	NM_001037997
A_52_P405340	NM_001037997
A_52_P434820	NM_001038015
A_52_P46419	NM_001038018
A_52_P183181	NM_001038587
A_52_P514107	NM_001038592
A_52_P706976	NM_001038592
A_52_P142888	NM_001038604
A_52_P218058	NM_001038604
A_51_P140576	NM_001038609
A_52_P509297	NM_001038609
A_52_P164286	NM_001038619
A_51_P448458	NM_001038619
A_52_P506529	NM_001038621
A_51_P286610	NM_001038621
A_52_P665295	NM_001038624
A_52_P34378	NM_001038624
A_52_P260954	NM_001038624
A_52_P516	NM_001038627
A_52_P462949	NM_001038676
A_52_P133965	NM_001038695
A_52_P190744	NM_001038696
A_52_P268764	NM_001038699
A_52_P27871	NM_001038700
A_52_P105840	NM_001038700
A_52_P534844	NM_001038999
A_52_P385896	NM_001038999
A_51_P107020	NM_001039000
A_52_P517224	NM_001039048
A_52_P874986	NM_001039049
A_51_P200447	NM_001039050
A_52_P491933	NM_001039053
A_52_P183432	NM_001039055
A_52_P168023	NM_001039061
A_51_P466738	NM_001039061
A_51_P265351	NM_001039076
A_51_P265348	NM_001039076
A_52_P188425	NM_001039077
A_51_P406519	NM_001039087
A_51_P206268	NM_001039088
A_52_P194242	NM_001039089
A_51_P202162	NM_001039093
A_52_P191412	NM_001039094
A_52_P357901	NM_001039114
A_51_P340805	NM_001039115
A_52_P473734	NM_001039116
A_51_P111757	NM_001039126
A_51_P296940	NM_001039129
A_51_P466886	NM_001039137
A_52_P319201	NM_001039146
A_52_P447031	NM_001039147
A_51_P393574	NM_001039153
A_52_P666268	NM_001039167
A_52_P297398	NM_001039179
A_51_P183446	NM_001039186
A_52_P1045633	NM_001039198
A_52_P382048	NM_001039198
A_52_P205508	NM_001039209
A_52_P125523	NM_001039209
A_52_P373973	NM_001039214
A_52_P264161	NM_001039214
A_51_P442118	NM_001039228
A_52_P508700	NM_001039231
A_52_P167980	NM_001039231
A_52_P462125	NM_001039233
A_52_P535962	NM_001039238
A_52_P732441	NM_001039242
A_52_P341489	NM_001039244
A_52_P142095	NM_001039250
A_52_P352362	NM_001039251
A_52_P89099	NM_001039352
A_51_P410361	NM_001039354
A_52_P298986	NM_001039354
A_52_P674467	NM_001039354
A_52_P48762	NM_001039354
A_51_P405974	NM_001039373
A_52_P569958	NM_001039376
A_51_P489488	NM_001039376
A_51_P241552	NM_001039388
A_52_P434052	NM_001039388
A_52_P273787	NM_001039389
A_52_P614303	NM_001039472
A_52_P282500	NM_001039472
A_51_P414481	NM_001039474
A_51_P467908	NM_001039475
A_51_P437549	NM_001039482
A_52_P357335	NM_001039483
A_51_P172177	NM_001039483
A_52_P260659	NM_001039484
A_52_P220040	NM_001039488
A_52_P483637	NM_001039488
A_51_P502194	NM_001039493
A_52_P456617	NM_001039493
A_52_P357972	NM_001039494
A_51_P182257	NM_001039494
A_52_P340408	NM_001039495
A_52_P163849	NM_001039511
A_52_P584058	NM_001039511
A_51_P279851	NM_001039514
A_51_P454726	NM_001039519
A_51_P320377	NM_001039519
A_52_P189897	NM_001039519
A_52_P177260	NM_001039520
A_51_P390328	NM_001039520
A_52_P271614	NM_001039520
A_51_P314679	NM_001039521
A_52_P52128	NM_001039522
A_52_P97680	NM_001039530
A_51_P514712	NM_001039530
A_51_P341767	NM_001039530
A_51_P490955	NM_001039532
A_51_P487308	NM_001039534
A_52_P235358	NM_001039536
A_52_P232508	NM_001039544
A_51_P225134	NM_001039545
A_51_P395652	NM_001039545
A_52_P552036	NM_001039545
A_52_P564653	NM_001039546
A_52_P565427	NM_001039546
A_52_P204817	NM_001039551
A_52_P74653	NM_001039551
A_52_P490207	NM_001039552
A_51_P457813	NM_001039552
A_52_P532687	NM_001039552
A_51_P220150	NM_001039554
A_52_P502771	NM_001039556
A_52_P313728	NM_001039556
A_51_P385178	NM_001039557
A_52_P263962	NM_001039557
A_52_P319438	NM_001039562
A_52_P147730	NM_001039578
A_52_P276614	NM_001039593
A_52_P139588	NM_001039644
A_52_P411274	NM_001039645
A_51_P327405	NM_001039647
A_51_P100309	NM_001039652
A_51_P427854	NM_001039653
A_52_P536022	NM_001039655
A_52_P177271	NM_001039657
A_51_P362423	NM_001039657
A_51_P343733	NM_001039676
A_52_P467861	NM_001039678
A_52_P527106	NM_001039692
A_52_P650553	NM_001039710
A_51_P164987	NM_001039723
A_51_P318544	NM_001039824
A_52_P123292	NM_001039889
A_52_P22763	NM_001039934
A_51_P466858	NM_001039939
A_52_P549405	NM_001039939
A_52_P123238	NM_001039939
A_52_P382325	NM_001039959
A_52_P496566	NM_001039959
A_51_P159503	NM_001040005
A_52_P43848	NM_001040026
A_52_P153055	NM_001040026
A_51_P290921	NM_001040087
A_51_P312095	NM_001040106
A_51_P348183	NM_001040130
A_52_P374274	NM_001040395
A_52_P117999	NM_001040396
A_52_P445969	NM_001040396
A_51_P275469	NM_001040398
A_52_P468033	NM_001040398
A_51_P201237	NM_001040399
A_51_P340083	NM_001040400
A_52_P502083	NM_001040400
A_51_P220222	NM_001040435
A_51_P421768	NM_001040459
A_51_P195408	NM_001040689
A_52_P187167	NM_001040689
A_52_P196776	NM_001040692
A_51_P372074	NM_001040692
A_51_P372073	NM_001040692
A_52_P253120	NM_001040695
A_52_P24076	NM_001040699
A_51_P193379	NM_001040699
A_51_P164255	NM_001040700
A_51_P493256	NM_001042407
A_51_P408071	NM_001042421
A_52_P359704	NM_001042499
A_51_P120615	NM_001042499
A_52_P5549	NM_001042501
A_52_P556328	NM_001042541
A_51_P212509	NM_001042542
A_51_P417701	NM_001042558
A_52_P164136	NM_001042591
A_51_P111612	NM_001042592
A_52_P167935	NM_001042612
A_52_P556099	NM_001042653
A_52_P655084	NM_001042655
A_51_P403636	NM_001042660
A_52_P384069	NM_001042672
A_51_P315820	NM_001042710
A_51_P185584	NM_001042714
A_52_P127270	NM_001042715
A_51_P242978	NM_001042715
A_52_P332105	NM_001042719
A_51_P421279	NM_001043335
A_52_P239976	NM_001044308
A_51_P107991	NM_001044697
A_52_P562284	NM_001044697
A_52_P134899	NM_001044698
A_52_P224818	NM_001045486
A_52_P551476	NM_001045513
A_51_P206134	NM_001045514
A_52_P453469	NM_001045516
A_51_P469357	NM_001045518
A_52_P73848	NM_001045520
A_51_P231782	NM_001045520
A_52_P600531	NM_001045523
A_52_P662406	NM_001045523
A_52_P423587	NM_001045524
A_52_P489428	NM_001045525
A_52_P638457	NM_001045526
A_52_P1027170	NM_001045527
A_52_P579441	NM_001045529
A_51_P160907	NM_001045529
A_52_P650387	NM_001045530
A_52_P647856	NM_001045533
A_52_P301261	NM_001045533
A_52_P631726	NM_001045534
A_52_P254667	NM_001045534
A_52_P52653	NM_001045534
A_52_P315421	NM_001045534
A_52_P32903	NM_001045536
A_52_P644774	NM_001045536
A_52_P439509	NM_001045539
A_52_P460915	NM_001045540
A_52_P494730	NM_001045540
A_52_P188935	NM_001045541
A_52_P317627	NM_001045543
A_52_P391058	NM_001045559
A_52_P430262	NM_001045807
A_52_P164928	NM_001047604
A_51_P393567	NM_001048005
A_52_P10732	NM_001048167
A_51_P310862	NM_001048204
A_51_P191199	NM_001048207
A_51_P100181	NM_001048208
A_52_P406371	NM_001048208
A_52_P100391	NM_001048219
A_52_P567056	NM_001048250
A_51_P409761	NM_001048250
A_51_P476783	NM_001076554
A_52_P339496	NM_001076554
A_51_P125866	NM_001076554
A_52_P134146	NM_001076681
A_52_P393120	NM_001076681
A_52_P540462	NM_001076681
A_52_P602669	NM_001076790
A_51_P283266	NM_001076791
A_52_P462472	NM_001077354
A_51_P320650	NM_001077354
A_52_P947534	NM_001077354
A_52_P93910	NM_001077403
A_51_P169795	NM_001077421
A_52_P175634	NM_001077424
A_52_P33403	NM_001077425
A_52_P615491	NM_001077425
A_52_P407239	NM_001077495
A_51_P511236	NM_001077495
A_52_P307938	NM_001077495
A_52_P183239	NM_001077499
A_51_P125695	NM_001077499
A_52_P497392	NM_001077633
A_52_P501875	NM_001077684
A_52_P300940	NM_001077687
A_52_P594302	NM_001077688
A_52_P228964	NM_001077707
A_52_P376337	NM_001077713
A_52_P71135	NM_001079824
A_52_P294834	NM_001079865
A_52_P312467	NM_001079869
A_52_P335354	NM_001079876
A_52_P328492	NM_001079876
A_52_P925277	NM_001079883
A_52_P350358	NM_001079931
A_52_P387564	NM_001080129
A_52_P201311	NM_001080129
A_52_P222110	NM_001080134
A_52_P244639	NM_001080381
A_52_P244637	NM_001080381
A_52_P478532	NM_001080387
A_51_P210410	NM_001080549
A_51_P493602	NM_001080706
A_52_P558988	NM_001080707
A_52_P964651	NM_001080708
A_51_P103450	NM_001080709
A_51_P259778	NM_001080710
A_52_P794665	NM_001080755
A_51_P301549	NM_001080769
A_52_P661672	NM_001080769
A_52_P556281	NM_001080795
A_52_P643827	NM_001080808
A_52_P68033	NM_001080813
A_52_P595668	NM_001080813
A_52_P362828	NM_001080814
A_52_P457312	NM_001080814
A_52_P664034	NM_001080814
A_52_P455619	NM_001080815
A_52_P238468	NM_001080815
A_52_P9236	NM_001080815
A_51_P165135	NM_001080816
A_52_P325900	NM_001080818
A_52_P538145	NM_001080818
A_51_P118671	NM_001080819
A_52_P234039	NM_001080924
A_51_P394244	NM_001080925
A_52_P891775	NM_001080929
A_51_P129866	NM_001080930
A_52_P665326	NM_001080931
A_52_P194929	NM_001080931
A_52_P561886	NM_001080931
A_52_P515826	NM_001080931
A_52_P407889	NM_001080932
A_52_P630473	NM_001080932
A_51_P378807	NM_001080932
A_52_P30027	NM_001080934
A_52_P208787	NM_001080935
A_52_P403246	NM_001080935
A_51_P494655	NM_001080940
A_52_P740427	NM_001080940
A_51_P142989	NM_001080941
A_52_P253102	NM_001080944
A_52_P239726	NM_001080948
A_52_P496734	NM_001080948
A_51_P467490	NM_001080948
A_51_P166325	NM_001080949
A_52_P58814	NM_001080963
A_51_P204646	NM_001080969
A_51_P519950	NM_001080977
A_52_P674165	NM_001080977
A_52_P9347	NM_001080981
A_51_P369252	NM_001080995
A_52_P598309	NM_001081005
A_52_P488092	NM_001081006
A_51_P139400	NM_001081008
A_52_P394211	NM_001081008
A_52_P447511	NM_001081008
A_52_P660753	NM_001081008
A_52_P182843	NM_001081008
A_51_P340583	NM_001081008
A_51_P236864	NM_001081009
A_52_P460522	NM_001081011
A_52_P112178	NM_001081011
A_52_P294141	NM_001081011
A_52_P198837	NM_001081012
A_51_P486308	NM_001081012
A_52_P201106	NM_001081012
A_51_P224227	NM_001081013
A_52_P317356	NM_001081013
A_51_P444565	NM_001081015
A_52_P283501	NM_001081016
A_51_P454422	NM_001081017
A_51_P471760	NM_001081021
A_52_P530121	NM_001081022
A_52_P108023	NM_001081022
A_52_P108021	NM_001081022
A_51_P103541	NM_001081023
A_52_P598219	NM_001081023
A_51_P282616	NM_001081025
A_52_P375435	NM_001081025
A_51_P167979	NM_001081027
A_52_P509421	NM_001081027
A_51_P120220	NM_001081028
A_52_P668984	NM_001081029
A_52_P604618	NM_001081030
A_51_P246200	NM_001081033
A_52_P573	NM_001081033
A_51_P479802	NM_001081034
A_52_P66199	NM_001081034
A_52_P454622	NM_001081037
A_52_P477668	NM_001081037
A_51_P472955	NM_001081038
A_52_P639765	NM_001081038
A_52_P644452	NM_001081039
A_51_P259876	NM_001081039
A_51_P488383	NM_001081043
A_52_P60074	NM_001081044
A_52_P65974	NM_001081045
A_52_P298017	NM_001081045
A_51_P230324	NM_001081046
A_51_P507664	NM_001081048
A_51_P465409	NM_001081049
A_52_P581118	NM_001081050
A_52_P279120	NM_001081050
A_52_P572178	NM_001081051
A_51_P249268	NM_001081051
A_51_P231697	NM_001081053
A_51_P243930	NM_001081054
A_52_P463899	NM_001081055
A_51_P323369	NM_001081056
A_51_P292566	NM_001081056
A_52_P75882	NM_001081057
A_51_P322285	NM_001081057
A_52_P585621	NM_001081058
A_52_P199360	NM_001081058
A_52_P550912	NM_001081058
A_51_P308681	NM_001081059
A_52_P82701	NM_001081060
A_51_P316575	NM_001081061
A_52_P640074	NM_001081061
A_51_P163797	NM_001081061
A_51_P291501	NM_001081062
A_52_P409570	NM_001081064
A_51_P320190	NM_001081065
A_52_P95170	NM_001081066
A_51_P128499	NM_001081066
A_52_P73552	NM_001081067
A_52_P89166	NM_001081068
A_52_P427240	NM_001081068
A_52_P209527	NM_001081069
A_52_P227984	NM_001081070
A_52_P606287	NM_001081071
A_52_P299358	NM_001081071
A_51_P211616	NM_001081072
A_51_P345316	NM_001081073
A_52_P387717	NM_001081073
A_51_P268641	NM_001081074
A_51_P369971	NM_001081075
A_52_P228107	NM_001081077
A_51_P212679	NM_001081077
A_52_P38029	NM_001081077
A_52_P164797	NM_001081078
A_52_P175342	NM_001081079
A_51_P347312	NM_001081079
A_51_P162307	NM_001081080
A_52_P587648	NM_001081080
A_52_P5317	NM_001081080
A_51_P173071	NM_001081080
A_51_P423813	NM_001081082
A_52_P636999	NM_001081082
A_51_P123546	NM_001081083
A_51_P145693	NM_001081084
A_51_P472217	NM_001081085
A_52_P685857	NM_001081086
A_51_P265008	NM_001081086
A_51_P471798	NM_001081086
A_52_P647740	NM_001081087
A_52_P285470	NM_001081088
A_51_P174921	NM_001081088
A_51_P322000	NM_001081088
A_52_P460882	NM_001081088
A_51_P497768	NM_001081089
A_52_P84302	NM_001081090
A_52_P217172	NM_001081090
A_51_P446192	NM_001081090
A_52_P657800	NM_001081091
A_51_P314313	NM_001081092
A_52_P653543	NM_001081092
A_51_P440885	NM_001081093
A_52_P559706	NM_001081094
A_52_P464228	NM_001081095
A_51_P460279	NM_001081096
A_52_P60243	NM_001081097
A_51_P258348	NM_001081097
A_52_P422557	NM_001081098
A_52_P347248	NM_001081098
A_52_P56397	NM_001081099
A_52_P462764	NM_001081100
A_51_P423825	NM_001081100
A_51_P509339	NM_001081101
A_52_P217329	NM_001081101
A_52_P38470	NM_001081101
A_52_P11766	NM_001081102
A_52_P221457	NM_001081102
A_51_P400498	NM_001081102
A_51_P516526	NM_001081103
A_51_P260008	NM_001081103
A_51_P381069	NM_001081104
A_52_P85903	NM_001081104
A_51_P489289	NM_001081105
A_52_P631547	NM_001081106
A_52_P421918	NM_001081107
A_52_P625873	NM_001081107
A_52_P316405	NM_001081108
A_52_P445474	NM_001081109
A_51_P103533	NM_001081109
A_52_P443334	NM_001081110
A_51_P345121	NM_001081110
A_52_P150547	NM_001081110
A_51_P357195	NM_001081111
A_52_P538170	NM_001081112
A_52_P85418	NM_001081112
A_52_P363607	NM_001081112
A_51_P115268	NM_001081112
A_51_P324161	NM_001081112
A_52_P462366	NM_001081113
A_51_P465327	NM_001081113
A_51_P506093	NM_001081114
A_52_P108845	NM_001081114
A_52_P119301	NM_001081116
A_52_P482299	NM_001081116
A_51_P218833	NM_001081118
A_51_P397003	NM_001081119
A_52_P292428	NM_001081119
A_52_P665817	NM_001081119
A_52_P297765	NM_001081120
A_51_P258473	NM_001081121
A_52_P178236	NM_001081121
A_52_P647677	NM_001081122
A_51_P149313	NM_001081122
A_51_P389050	NM_001081123
A_52_P477163	NM_001081123
A_51_P465571	NM_001081124
A_52_P564620	NM_001081125
A_52_P357829	NM_001081125
A_52_P243627	NM_001081126
A_52_P170538	NM_001081127
A_52_P156763	NM_001081127
A_51_P408310	NM_001081128
A_52_P561864	NM_001081129
A_51_P163354	NM_001081130
A_52_P543079	NM_001081131
A_52_P319927	NM_001081131
A_52_P664280	NM_001081132
A_52_P36218	NM_001081132
A_52_P318683	NM_001081132
A_51_P243545	NM_001081133
A_51_P119986	NM_001081133
A_52_P293120	NM_001081135
A_51_P328631	NM_001081137
A_51_P406466	NM_001081139
A_52_P176616	NM_001081141
A_52_P612928	NM_001081141
A_52_P111145	NM_001081141
A_51_P228032	NM_001081142
A_51_P357207	NM_001081144
A_51_P393078	NM_001081145
A_52_P360241	NM_001081146
A_52_P430422	NM_001081147
A_51_P330380	NM_001081148
A_52_P411358	NM_001081149
A_52_P130079	NM_001081150
A_51_P125986	NM_001081151
A_51_P463784	NM_001081152
A_52_P397944	NM_001081152
A_52_P530066	NM_001081153
A_52_P588298	NM_001081154
A_51_P289862	NM_001081155
A_52_P205363	NM_001081155
A_52_P391624	NM_001081156
A_51_P427964	NM_001081157
A_51_P354272	NM_001081158
A_51_P403193	NM_001081160
A_51_P231587	NM_001081161
A_52_P493534	NM_001081161
A_51_P412468	NM_001081162
A_52_P436364	NM_001081163
A_52_P569355	NM_001081164
A_52_P569364	NM_001081164
A_51_P505872	NM_001081164
A_51_P119882	NM_001081165
A_51_P136578	NM_001081166
A_52_P139936	NM_001081166
A_51_P241943	NM_001081168
A_51_P402225	NM_001081169
A_52_P338956	NM_001081169
A_51_P439520	NM_001081170
A_51_P390446	NM_001081170
A_52_P213004	NM_001081170
A_51_P411061	NM_001081171
A_52_P70856	NM_001081172
A_52_P229572	NM_001081173
A_52_P616659	NM_001081173
A_52_P223654	NM_001081174
A_51_P410949	NM_001081176
A_52_P405090	NM_001081176
A_52_P662785	NM_001081176
A_51_P320325	NM_001081177
A_51_P156218	NM_001081178
A_51_P403049	NM_001081179
A_51_P111018	NM_001081179
A_52_P311725	NM_001081180
A_51_P224468	NM_001081181
A_51_P382524	NM_001081182
A_52_P591542	NM_001081182
A_52_P533780	NM_001081183
A_52_P260897	NM_001081183
A_52_P378257	NM_001081183
A_52_P202276	NM_001081184
A_51_P205907	NM_001081185
A_52_P61735	NM_001081185
A_51_P349844	NM_001081185
A_52_P104606	NM_001081186
A_52_P207314	NM_001081187
A_51_P381784	NM_001081188
A_52_P537392	NM_001081191
A_51_P179511	NM_001081191
A_52_P396917	NM_001081191
A_51_P162805	NM_001081192
A_52_P292344	NM_001081192
A_51_P124499	NM_001081193
A_51_P217282	NM_001081193
A_52_P336643	NM_001081193
A_52_P89756	NM_001081193
A_52_P92524	NM_001081194
A_52_P462171	NM_001081195
A_51_P156927	NM_001081195
A_51_P221035	NM_001081197
A_52_P290944	NM_001081199
A_51_P123805	NM_001081203
A_52_P435995	NM_001081203
A_51_P446036	NM_001081203
A_51_P502107	NM_001081203
A_52_P140005	NM_001081205
A_51_P136411	NM_001081206
A_52_P358429	NM_001081208
A_52_P198009	NM_001081210
A_52_P668030	NM_001081210
A_51_P471940	NM_001081210
