Probe Set ID	Representative Public ID
101846_r_at	M55219
101847_at	AF040242
101848_g_at	AF040242
101850_at	Z46299
101851_at	AF029215
101853_f_at	M12660
101854_r_at	AI844178
101855_at	Y14754
101856_at	AI836771
101857_at	AB006036
101858_at	AF015770
101859_at	AB010100
101860_at	AA756568
101861_at	AF031919
101862_at	M21855
101863_at	C78246
101864_at	AI173190
101865_at	AB009615
101866_at	AW060486
101867_at	U11680
101868_i_at	X90807
101869_s_at	J00413
101870_at	V00793
101871_f_at	X88902
101872_at	J03958
101873_at	X95603
101874_s_at	AF020525
101875_at	X81059
101876_s_at	M35247
101877_at	AI854432
101878_at	J04170
101879_s_at	M23529
101880_at	L22545
101881_g_at	L22545
101882_s_at	U03715
101883_s_at	L22977
101884_at	AI451153
101885_at	X59728
101886_f_at	X52490
101887_at	AF045887
101888_at	Y08640
101889_s_at	U53228
101890_f_at	U53208
101891_at	Y09517
101892_f_at	Z67963
101893_r_at	Z67963
101894_s_at	X71978
101896_at	M63697
101897_g_at	M63697
101898_s_at	X16426
101899_at	X52308
101900_at	AF059567
101901_at	AB024713
101902_at	X17459
101903_at	U76371
101904_at	U76372
101905_at	AF037454
101906_at	AA032310
101907_s_at	X76085
101908_s_at	AF101164
101909_f_at	M16357
101910_f_at	M16359
101912_at	AI019679
101913_at	AW214298
101914_at	AI846484
101916_at	AA733674
101917_at	M26271
101918_at	AJ009862
101919_at	M32309
101920_at	AF036898
101921_at	D86563
101922_at	AW123408
101923_at	U34277
101924_at	AF034955
101926_at	L41495
101927_at	M20473
101928_at	Z36774
101929_at	AI836322
101930_at	Y07688
101931_at	AF042731
101932_at	D83484
101933_at	AF035646
101934_at	AI851119
101936_at	AF033566
101937_s_at	AF005423
101938_at	X75959
101939_at	AI849344
101940_at	AJ222800
101942_at	AA839050
101943_at	AA960259
101944_at	U89352
101945_g_at	U89352
101946_at	AA840463
101947_at	AB028921
101948_at	X05212
101949_at	AF043514
101950_at	AF061262
101952_at	AI019095
101953_at	AF108019
101954_at	U70494
101955_at	AJ002387
101956_at	AI834849
101957_f_at	X14206
101958_f_at	X72310
101959_r_at	X72310
101960_at	AI842208
101961_at	U67327
101962_at	AI854884
101963_at	X06086
101964_at	U05809
101965_at	AF037205
101966_s_at	AF037206
101967_at	D50646
101968_at	X79446
101969_at	D50263
101970_at	D78572
101971_at	AW061255
101972_at	D88899
101973_at	Y15163
101975_at	Z12171
101976_at	AF071314
101977_at	AW121873
101978_at	AI840329
101979_at	AF055638
101980_at	J03750
101981_at	U09419
101982_at	X98475
101984_at	AF004591
101985_at	J04766
101989_at	AW125380
101990_at	X51905
101991_at	D16215
101992_at	U13393
101993_at	X56304
101995_at	U40930
101996_at	M80739
101997_at	AI851598
101998_at	AW125086
102000_f_at	AI842835
102001_at	M14223
102002_at	AI836406
102003_at	AI842159
102004_at	AI530403
102007_at	U36788
102009_at	AI835274
102010_at	U51727
102011_at	AI850992
102012_at	AB014485
102013_at	AF030513
102014_at	AF093261
102015_at	AI840678
102016_at	M61737
102017_at	AF033663
102018_at	AI854879
102019_at	AA666635
102020_at	AB013345
102021_at	M27960
102022_at	AW124555
102024_at	AF000581
102025_at	AF030636
102026_s_at	AB011000
102027_s_at	AA204010
102028_at	AF053959
102029_at	AF017111
102030_at	AF026032
102031_at	AF048993
102032_at	AW060819
102033_at	AB003494
102035_at	AF037044
102036_at	AW046757
102037_at	AI844269
102038_at	AF034745
102039_at	AI850881
102040_at	Y15798
102041_at	AJ001038
102042_at	AI842308
102043_at	AF047704
102044_at	AF100777
102046_at	AF042383
102047_at	AF043326
102048_at	AF041847
102049_at	AJ001418
102050_at	AI846984
102052_at	AA871791
102053_at	AF015790
102054_at	AB011370
102056_f_at	AA839379
102057_r_at	AA839379
102058_at	AI845667
102059_at	AW125418
102060_at	AF051357
102061_at	AF100171
102062_at	U85614
102063_at	AF079535
102064_at	L28095
102065_at	AB007813
102069_at	S78454
102070_at	AW212495
102071_at	AI851565
102072_g_at	AI851565
102073_at	AB019558
102074_at	Y10413
102075_at	X78543
102076_at	AJ235940
102077_at	AF039839
102078_at	AF066075
102079_at	AF069744
102080_at	AF104984
102081_at	AF060570
102082_at	AF107847
102083_at	AF084463
102084_f_at	AF047725
102085_at	AF044669
102086_r_at	C77593
102087_at	Y11717
102088_at	Y14295
102089_at	Y10521
102090_f_at	AI841710
102091_f_at	AA407599
102092_s_at	C86340
102093_f_at	AI461979
102094_f_at	AI841270
102095_f_at	AI842145
102096_f_at	AI255271
102097_f_at	AI323980
102098_at	AI415065
102099_f_at	AI843637
102100_f_at	AI845835
102101_f_at	AI850387
102102_at	C80410
102103_f_at	AI482454
102104_f_at	AI504305
102105_f_at	AI840733
102106_at	C76472
102107_at	AI325544
102108_f_at	AI505453
102109_at	U28917
102110_at	AA516748
102111_f_at	C81361
102112_s_at	AU040583
102113_f_at	AI324061
102114_f_at	AI326963
102115_r_at	AI482351
102116_f_at	AI836330
102117_at	AI844445
102118_at	C76020
102119_at	C80000
102120_f_at	C80148
102121_f_at	AU040563
102122_f_at	AI323533
102123_at	Z31689
102124_f_at	AI836879
102125_f_at	AI838923
102126_at	X15962
102127_at	C76274
102128_f_at	C77227
102129_at	C79471
102130_f_at	C88243
102131_f_at	AU014874
102132_i_at	AU018201
102133_at	AI158971
102134_f_at	AI461702
102135_at	C78893
102136_r_at	C79246
102137_f_at	AI845856
102138_at	C77383
102139_at	C78750
102140_at	C77137
102141_f_at	AI462340
102142_r_at	AW046850
102143_at	AW047018
102144_f_at	AW048189
102145_f_at	AW046732
102146_at	J05149
102147_at	M61705
102148_f_at	M13660
102149_f_at	M13710
102150_f_at	M28587
102151_at	L10084
102152_f_at	M16724
102153_at	M36690
102154_f_at	M13284
102155_f_at	K03461
102156_f_at	M80423
102157_f_at	M15520
102158_at	K02138
102159_at	M86750
102160_at	X87638
102161_f_at	X58609
102162_at	Z19582
102163_at	X60388
102164_at	AJ010741
102165_at	Y17566
102166_g_at	Y17566
102167_at	Y17567
102168_at	AL078630
102169_at	AL078630
102170_at	AL078630
102171_r_at	AI132241
102192_r_at	AF068246
102193_at	AA791891
102194_at	AW122332
102195_at	U88984
102196_at	U37413
102197_at	AJ222586
102198_at	AF042487
102199_at	AW047322
102200_at	AF018952
102201_s_at	L42177
102202_s_at	M36411
102203_at	M95545
102204_at	L36435
102205_at	L36434
102206_at	AF030001
102207_at	AW123249
102208_at	AI153959
102209_at	AF087434
102210_at	AJ003007
102211_r_at	U66835
102212_at	AF017453
102213_at	AF051945
102214_at	AJ222969
102215_at	Y10495
102216_at	Y14334
102217_at	AI639925
102218_at	X54542
102219_at	X76089
102220_at	AB017360
102221_at	AJ002306
102222_at	AJ002730
102223_at	AF013715
102224_at	AF056187
102225_at	AA163268
102226_at	AF017639
102227_g_at	AF017639
102228_at	AF036907
102229_at	AF043327
102230_at	AF011567
102231_at	AB017614
102232_at	AI850740
102233_at	AI553401
102234_at	AW047207
102235_at	X13945
102237_at	M34563
102238_at	M95603
102239_at	M90397
102240_at	AF049330
102241_f_at	AF107298
102242_at	AF050182
102243_at	AF035527
102244_at	AB008910
102247_at	AF061555
102248_f_at	Y17138
102249_at	AF041448
102250_at	AF053005
102251_at	AF047714
102252_at	Y17393
102253_at	AF067063
102254_f_at	AA289585
102255_at	AB015978
102256_at	AF041822
102257_at	AF061270
102258_at	AF062476
102259_at	AF058799
102260_at	AF017275
102261_f_at	U30292
102262_r_at	U30292
102263_at	U29513
102264_at	AF099972
102265_at	X59060
102266_at	X55957
102267_at	AF110520
102268_at	AW123015
102269_at	U24181
102271_at	AW125462
102272_at	AF060982
102273_at	M31226
102274_at	M95514
102275_at	U46687
102277_at	M36514
102278_at	AA597254
102279_at	AW046479
102280_at	AB006758
102281_at	L24495
102282_g_at	L24495
102283_at	U05245
102284_at	D16492
102285_at	M84524
102286_at	M13071
102287_at	J04967
102288_at	L03353
102289_r_at	M29281
102290_at	U04334
102291_at	M23109
102292_at	U00937
102293_at	L03547
102294_at	AI325349
102295_at	L22218
102296_at	M55669
102297_at	AW046082
102298_at	M17298
102299_at	M25811
102300_at	X15788
102301_at	AB026984
102302_at	L16992
102303_i_at	L28167
102304_f_at	L28167
102305_at	AB016602
102306_at	AF060178
102307_at	AB011678
102308_at	AF045582
102309_at	AB012725
102310_at	AF052505
102311_at	AB007464
102312_r_at	AW046728
102313_at	L09737
102314_at	M23383
102315_at	AW124570
102316_at	Y10656
102317_at	AF061516
102318_at	X86000
102319_at	AF062484
102320_at	AI844369
102321_at	M93422
102322_at	AF061017
102323_at	AJ002272
102324_at	AF036875
102326_at	AB002664
102327_at	AF078705
102328_at	AJ007749
102329_at	AF041377
102330_at	D86382
102331_at	AW120586
102332_at	AI850194
102333_at	AF057286
102334_at	AF059583
102335_at	AF033017
102336_at	AF060565
102337_s_at	M31312
102338_at	AF031147
102340_at	AA833077
102341_at	L46651
102342_at	U10120
102343_at	AF110520
102344_s_at	AI132239
102345_at	D83921
102346_at	AI747755
102348_at	AI551087
102349_at	AI842849
102350_at	AI836109
102351_at	J05118
102352_at	AW121380
102353_at	M31039
102354_at	AI049398
102356_at	AI836272
102357_at	AW122431
102360_at	AW214225
102362_i_at	U20735
102363_r_at	U20735
102364_at	J04509
102366_at	AA718169
102368_at	AW121186
102370_at	AA822174
102371_at	X16995
102372_at	M90766
102373_at	M29961
102374_at	AI847661
102375_at	AI843738
102376_r_at	M21532
102378_at	U02487
102379_at	AW049415
102380_s_at	U77364
102381_at	AA619207
102382_at	AB014494
102383_at	AW048977
102384_at	AI842968
102385_at	AA980618
102387_at	AA799042
102389_s_at	AI841303
102393_at	J00376
102395_at	Z38110
102396_at	AW122840
102397_at	AF038029
102398_at	D21831
102399_at	AW123909
102400_at	AW125118
102401_at	M21065
102402_at	AJ001261
102403_at	AF098068
102404_at	J03484
102405_at	M31811
102406_at	M73760
102407_at	M68898
102408_g_at	M68898
102409_at	AW046963
102410_at	AF019385
102411_at	M32057
102412_at	AI226158
102413_at	AW124311
102414_i_at	U28423
102415_r_at	U28423
102416_at	M64863
102418_at	AA793009
102419_at	M34476
102421_at	AI847950
102423_at	AI649125
102424_at	J04491
102425_at	U61362
102426_at	U93291
102427_at	AI849991
102429_at	AB005451
102430_at	X51397
102431_at	M18775
102476_f_at	AW121303
102477_at	AW121443
102478_f_at	AW122990
102552_at	U44955
102553_at	Z70662
102554_at	X92969
102555_at	X99300
102556_at	M99377
102557_at	U62673
102558_at	U62673
102559_at	L25602
102560_at	X99043
102561_at	U59282
102562_at	Z80833
102566_at	X85788
102567_at	X99291
102568_at	U65067
102569_at	D43694
102570_at	U47850
102571_at	Z70023
102572_at	U67326
102573_at	U56651
102574_at	U66203
102575_at	S38219
102576_at	D50095
102577_at	U65593
102578_at	M97013
102579_f_at	M11988
102580_r_at	M11988
102581_at	AB016289
102582_at	AJ130783
102583_at	AJ132195
102584_at	Y18280
102585_f_at	AB017349
102586_at	AB010383
102599_at	X06407
102612_at	L14935
102613_at	AF075717
102614_at	AF061576
102619_at	AF017369
102620_at	AF088983
102621_at	AF090866
102622_r_at	AJ011106
102623_at	AF080090
102624_at	AF031035
102625_f_at	AF080070
102626_r_at	AF080070
102627_at	AF061569
102628_at	AF047699
102629_at	D84196
102630_s_at	M16819
102631_at	AB008674
102632_at	AF062378
102633_at	AF053405
102635_at	AF035823
102636_at	AF055666
102637_at	AF039601
102638_at	AB015224
102639_at	AB011451
102640_at	AI157795
102641_at	L03215
102642_at	L33415
102643_at	M93148
102644_at	U13371
102645_at	AI155285
102646_at	AW122284
102647_g_at	AW122284
102648_at	L40156
102649_s_at	D64162
102650_at	AF061934
102651_at	L41631
102652_at	X56959
102653_at	X78667
102654_at	X15763
102655_at	X53176
102656_at	X53177
102657_at	X58250
102658_at	X59769
102659_at	U68064
102660_at	X69019
102661_at	M24377
102662_at	X53042
102663_at	X62700
102664_at	U89527
102665_at	X59387
102666_at	M26729
102667_at	X56842
102668_at	X57638
102669_at	Z36293
102670_at	AI848706
102671_at	X67719
102672_g_at	X67719
102673_at	X67719
102674_at	X86405
102675_at	M20026
102676_at	U12570
102677_at	U73198
102678_at	L27990
102679_at	D50434
102680_g_at	D50434
102681_at	Z21674
102682_at	U72207
102683_at	U76009
102684_at	U82375
102685_at	U82380
102686_at	AI605493
102687_at	AI035967
102688_f_at	X56990
102689_at	AF110520
102690_at	AF047529
102691_at	AI848518
102692_s_at	D86082
102693_f_at	J00389
102694_at	U34272
102695_at	AF021335
102696_s_at	AI747899
102697_at	U46934
102698_at	AF045160
102699_at	J03368
102700_at	U49251
102701_at	M21856
102702_at	AI841487
102703_s_at	U48398
102704_at	U88623
102705_at	K02292
102706_i_at	X61597
102707_f_at	X61597
102708_at	U67065
102709_at	AW125193
102710_at	AF020313
102711_at	U85055
102712_at	X03505
102713_at	M98339
102714_at	L27086
102715_at	X74134
102716_at	U81604
102717_at	X58077
102718_at	AF022990
102719_f_at	X94151
102720_at	X71426
102721_at	D14625
102722_g_at	D14625
102723_at	V01526
102724_at	AI608324
102725_at	AF033003
102726_at	D17584
102727_at	X55573
102728_f_at	M36901
102729_f_at	AF031170
102730_at	AA163474
102731_g_at	AA163474
102732_at	AI849746
102733_at	M22527
102734_at	U88909
102735_at	AB000619
102736_at	M19681
102737_at	U35233
102738_s_at	U07982
102739_s_at	X71629
102740_at	U19106
102741_at	AW046250
102742_g_at	M18775
102743_at	M18776
102744_at	X00697
102745_at	M18858
102746_at	AF068865
102747_at	M28821
102748_at	U52925
102749_at	AF037370
102750_at	AF070975
102751_at	M32745
102752_at	AF072697
102753_at	AB023401
102754_at	Y17267
102755_at	AB016496
102758_at	AJ006486
102759_at	Y13569
102761_at	AF041060
102762_r_at	AF057527
102763_at	AF064748
102764_at	M36387
102765_at	AF071317
102766_at	AB015858
102767_at	AW121700
102768_i_at	AB016248
102769_f_at	AB016248
102770_at	M26385
102771_at	AF091628
102772_at	J02995
102773_at	X61397
102774_at	V00741
102776_at	AI155095
102777_at	X61497
102778_at	X13450
102779_at	X54149
102780_at	Z31362
102781_at	U37351
102782_at	AI172819
102783_at	AI131744
102784_at	AI843949
102785_at	U35035
102786_at	AI849432
102787_at	AI841654
102788_s_at	U70132
102789_at	AB000096
102790_at	AB016490
102791_at	U22033
102792_at	U55040
102793_at	D86423
102794_at	Z80112
102795_at	D83674
102796_at	U64450
102797_at	X95281
102798_at	U77630
102799_at	M17122
102800_at	X74040
102801_at	L24430
102802_at	D49949
102803_at	U66058
102804_at	X67279
102805_at	M77196
102806_g_at	M77196
102807_at	AW048054
102808_at	L48687
102809_s_at	M12056
102811_at	X96639
102812_i_at	AW210346
102813_f_at	AW210346
102814_f_at	M33226
102815_at	U65986
102816_at	X69832
102817_at	S69507
102818_at	X72697
102819_at	X92352
102820_at	M60358
102821_s_at	L32752
102822_at	J03257
102823_at	X67210
102824_g_at	X67210
102825_at	U62650
102826_at	J05663
102827_at	AW124633
102828_at	U39066
102829_s_at	X97052
102830_at	L25606
102831_s_at	U39456
102832_at	U22056
102833_at	AW046220
102834_at	AA547587
102835_at	X14972
102836_at	U96724
102838_at	M36058
102839_at	D78354
102840_at	X63440
102841_at	AA623483
102843_s_at	J00475
102844_at	D78344
102845_at	AI836034
102846_at	AF019926
102847_s_at	M19319
102848_f_at	AI840577
102849_at	D88159
102850_at	AF037260
102851_s_at	M68902
102852_at	M31131
102853_at	Y15128
102854_s_at	U03434
102856_at	AF047389
102857_at	U10341
102858_at	L02241
102859_at	AW121304
102860_at	M64085
102861_at	AF028739
102862_at	AA873956
102863_at	AI550530
102864_at	M17192
102865_at	U58993
102866_at	X94441
102867_at	U51743
102868_g_at	U51743
102869_at	U14941
102870_at	AW125272
102871_at	L77867
102872_f_at	X74855
102873_at	U60091
102874_at	D84372
102875_at	AI840487
102876_at	J02872
102877_at	M12302
102878_at	U12135
102879_s_at	M31314
102880_at	U85993
102881_at	AI182917
102882_at	M98502
102883_at	AW107702
102884_at	U51742
102885_at	X96737
102886_at	X83577
102887_at	U94331
102888_s_at	U15159
102889_r_at	X86569
102890_at	U00677
102891_at	D86527
102892_at	U65592
102893_at	X68363
102894_g_at	X68363
102895_at	AI153246
102896_at	U78818
102898_at	X72307
102899_at	Y11342
102900_at	X90871
102901_at	D83144
102902_at	L38248
102904_at	V00833
102905_at	Y13089
102906_at	L38444
102907_at	AW125043
102908_at	U04055
102910_at	M24417
102911_at	U89652
102912_at	AI265115
102913_at	AI324342
102914_s_at	U23778
102915_at	Z48043
102916_s_at	AB010266
102917_at	AF042158
102918_at	M84683
102919_at	D42124
102920_at	AW215585
102921_s_at	M83649
102922_at	AI851387
102923_at	U44027
102924_at	U38252
102925_at	AA285446
102926_at	AB008833
102927_s_at	L23312
102928_at	L28827
102929_s_at	L23636
102930_at	U14133
102931_at	V00856
102932_at	M81385
102933_at	D86950
102934_s_at	L16926
102935_at	U15562
102936_at	AW125314
102937_at	AA636300
102938_at	AB009687
102939_s_at	L02844
102940_at	U16985
102941_at	AA644978
102942_at	AA683785
102943_at	AI099344
102944_at	AI850849
102946_r_at	U09964
102947_at	AJ006036
102948_at	AJ242830
102949_g_at	AJ242830
102950_at	AJ011023
102951_at	AJ224738
102952_g_at	AJ224738
102953_at	D86370
102954_at	AJ010604
102955_at	U83148
102956_at	X59252
102957_at	U20159
102958_at	U82441
102959_at	U61363
102960_at	X96618
102961_at	AI118358
102962_at	M37030
102963_at	L21973
102964_at	AW122326
102965_at	AW121646
102966_at	AA934166
102967_at	Y17850
102968_at	AF077765
102969_at	AI847369
102970_at	AB000121
102971_at	M23376
102972_s_at	Y08380
102973_f_at	M65238
102974_at	U18424
102975_at	U34881
102976_at	U32446
102977_at	L06451
102978_at	AI021175
102979_at	AI835278
102980_at	AI849119
102981_at	M74515
102982_at	AI854581
102983_at	U58992
102984_g_at	U58992
102985_at	AB012290
102986_at	M18779
102987_at	AA874367
102988_at	U92477
102989_at	U07808
102990_at	AA655199
102991_s_at	AF100956
102992_at	U34072
102993_at	M85153
102994_at	U06923
102995_s_at	M13226
102996_at	U80227
102998_at	X04283
103001_at	U43836
103002_at	M27923
103003_i_at	U57611
103004_r_at	U57611
103005_s_at	X66084
